,review_id,user_id,business_id,stars,useful,funny,cool,text,date,sentiment
4247,ymqbhDtBvqPcFRMajWQtEQ,w4MlcTNAqVLePZFb3DuiEg,1PJpo48hSChCbriXEHGSjw,1,3,6,3,"I went there for some sweet wine or dessert after a meat-heavy dinner with a couple of friends. We were traveling from the U.S. on vacation and were looking forward to a good sweet wine such as a late-harvest Riesling or Canadian ice wine to celebrate our last day in Canada. There was a Riesling Alsace Cuvée Ste. Catherine 2001 for $22.50 per glass that I ordered under the recommendation of the waitress/sommelier that it was a ""very sweet"" wine from France. I specifically asked her about the wine because I was not familiar with Ste. Catherine. I asked her again if it was sweet because sweet Rieslings from Alsace are rare except the late harvests. It was definitely not a sweet wine. I explained this to the waitress and asked if she had tasted the wine. She insisted that she had and she stuck to her claim that is was very sweet. She was, in fact, offended by my question about whether she had tasted the wine. I have never gone to such a high-end wine bar with such an unprofessional waitress who argues with the customer without even tasting the wine to see if maybe something was wrong with it. Considering that they are charging $20+ for a bottle of wine that costs around $45-50 retail, it is even more ridiculous. And even if I were wrong, I would expect a little more deference because wine tasting is generally a subjective evaluation. Do not be enticed by their impressive wine list (some of their wines run in the thousands of dollars per bottle). They would probably not admit it even if one of their $10,000+ bottles of Pomerol or Romanee-Conti were corked. And, finally, to add insult to injury, they actually charged us for the $22.50 glass of alleged sweet wine. Wine Spectator and other sources concur that the wine is ""off-dry,"" a far cry from ""very sweet.""",2011-03-17 04:25:19,0
3255,l4ExuuUun9v9B50_p5UVFA,_uJa5YWmICxsMdpaCH9IWg,1PJpo48hSChCbriXEHGSjw,2,0,0,0,"Recently went to this restaurant and had a very disappointing experience. We had made reservations...yet we felt that we were pushed to the bottom of the list as others who were seated after us were served before us. What Toronto restaurants fail to realize, service is probably 50% or more of the experience. We waited over an hour between appetizers and main courses even though our orders were given all at once. My halibut was dried out, having sat under a heat lamp too long (the plate was hot!). My guests also didnt enjoy their meals. Although we indicated that we had waited over an hour for our main courses, no one apologized for the wait. The maître d'hôtel did not even check on us once even though he greeted and seated so many others (and we aren't talking about a huge restaurant here; maybe 50 people). Anyway, the restaurant was very busy. I hope that the other guests, who seemed to have gotten better treatment then my party, enjoyed their meal more than we did.  We went home and ordered thai.",2018-10-04 17:18:08,0
3432,rW5MhUhlcnT-_DQC7-tkZQ,g-M1oK0kNCax4_-zX83DNA,1PJpo48hSChCbriXEHGSjw,2,1,1,1,Low ceilings and interiors aren't consistent. Not what I'd expect from a higher end restaurant. Unattentive wait staff. The food was overall subpar. Burrata cheese dish was terrible and sloppy. My tuna main course was extremely underwhelming. The entire experience was extremely underwhelming.,2017-08-30 17:00:07,0
4128,jakRuN2w3zgIpbtDPqVYKA,IPDsM75umldnA_8yCbuZJQ,1PJpo48hSChCbriXEHGSjw,2,2,1,0,"Had dinner at Opus. Must say I left feeling let down.

The good: oysters were awesome, the foie gras, the lamb and the tuna mains.

The bad: the tuna and hamichi tartare a flavorless joke for $23. The molten chocolate cake which was dry.

Our waiter was dismissive of our constructive and polite feedback. That simply should not happen when spending $400 on dinner for two. Hence, I would not go back. I am food industry professional and I am simply blown away by being dismissed completely not even an acknowledgment.",2013-04-28 14:54:16,0
4231,e70QYIXjYcxCupoahDEJhw,Mb8DBxjgOcEnChaPhwXBVg,1PJpo48hSChCbriXEHGSjw,2,3,2,2,"Hugely overrated.

Appetizers we ordered: salad: WEAK
                                      crab: OK but small portion
                                      Foie gras: very good

Main course: NY strip: 10 oz.. Excellent
                      Venison: small portion
                      Hen: average; a little dry

Desserts: Creme brûlée: good
                Apple fritters: poor
                Honey ice cream, fig, walnuts: good

The restaurant was surprisingly empty.  They told us to order early before a big party arrived for outside.. They never did.

We did order early.  There was a looooong wait between ordering and receiving each course.

Service was great.

Would not go again.",2013-06-20 04:31:57,0
14711,epqvFW_15rQmh2kgxZ1fFQ,bQEgLSrldvu55QC8FFF2EQ,pSAoDrxX7Q5VRe-7gpDpOw,5,0,0,0,"Brought my whole family here last night. We crushed the pulled pork, pot roast nachos, fish tacos and a half a dozen pizzas. In our opinion the best hangout, brewery, restaurant in Bethel Park. The best lineup of Beers anywhere in the 'Burgh.",2016-11-19 17:02:58,1
13964,5_mlfTkheQs3TFL6-pQvfg,Krvri0dh0Kqc8MORxGBHAA,pSAoDrxX7Q5VRe-7gpDpOw,5,0,0,0,"Great food, drinks, and service. It is seat yourself with community tables. The place gets very crowded but overall great spot.",2015-09-03 23:21:07,1
14048,cAKGZvBokl7yB32FgCCB2A,o5RdMqHtk8GLWP8735Ruaw,pSAoDrxX7Q5VRe-7gpDpOw,5,0,0,0,"This is my second time at Spoonwood, and I absolutely love this place. The atmosphere is a mix between modern and rustic. You can tell the staff here genuinely enjoys working here they're all all stars in my eyes. They brew their own beers, and I have yet to try one that I didn't like, and I'm mainly a Miller Lite guy. The menu isn't very extensive, but you can't go wrong with any of the items especially the pulled pork sandwich and the pretzel bites. Also a little side story about this place, they were having a whiffle ball home run derby that ended up being canceled due to lack of participants. I received a phone call from the manager John Kalnai, informing me that not only was he going to refund my entry fee, but he would be giving me a $50.00 gift certificate as a consolation. True sign that the customers really do matter here. I highly, highly, highly recommend coming here, whether it be a first date or a night out with the wife and kids. I promise you won't regret it.",2016-10-30 00:13:45,1
14031,dK12tWoN5i7rmqM498tZ3w,iYCqB9QqMp9JA4y8MHCpWw,pSAoDrxX7Q5VRe-7gpDpOw,5,0,0,0,"Updated review!
2nd experience was fabulous! The food was great, the staff were wonderful. Thanks for making it up to us. We will be back for sure!",2015-07-11 16:52:20,1
14026,Ad0nDevh7tVY9tb6_cJKig,z_ueJdSU51z4RTU9Fg5Ikg,pSAoDrxX7Q5VRe-7gpDpOw,5,1,0,0,"I think today's visit was #9 or maybe even #10, but irregardless of number, I am giving one more star to my previous review, and Spoonwood now rates 5 stars in my opinion.  The last few times, I've been here, everything was wonderful.  And they even bought me, and all vets a beer on Veterans Day last year.   Today I specifically visited because of Pittsburgh Craft Beer Week, especially because my most favorite beer that I ever had here last fall, ""Beard of Bees,"" made a come-back yesterday, and I wanted to taste the new, barrel-aged version of it, and I also got here just in time to get the last two bottles that they had put up for sale also . . . YAY!
The barrel-aged ""B.O.B."" was exceptional, and I also had brunch too, a Country Chicken Waffle Slider w/pickle, and it was all delicious.  I also bought a ""B.O.B."" Tishirt,(really cool design (see photo)), and got a bottle of local honey from Bedillion Honey Farm, out in Avella.  The flavor is Japanese Knotweed . . . YUMM!.  Also have to mention, I had a wonderful experience with the manager, and he was so kind and helpful, so BIG KUDOS to him.  Thank you for a wonderful Sunday morning experience Spoonwood . . . CHEERS!",2017-04-23 20:24:30,1
14309,1k0qOCmLh2Kv-LmopXP7dA,iYCqB9QqMp9JA4y8MHCpWw,pSAoDrxX7Q5VRe-7gpDpOw,1,0,0,0,"Stopped in at 8pm on a Wednesday night. Not particularly busy. Took 10 min after we had to ask to get a menu. Food menu provided. Waited another 10 minutes for anyone to take our order. If we hadn't got up and left,we would still be waiting.

Menu looked good, but we will never know because the service was terrible.",2015-06-18 00:18:31,0
14659,gfxwup2SvrctQsnY7AOVyQ,1wO2Z9bTFdMipYtMkLnljQ,pSAoDrxX7Q5VRe-7gpDpOw,1,0,1,0,"Wish I could rate this brewery but considering we gave the host our name and was told it was a half hour wait, and my husband and I waited an hour. We watched the host walk past us a dozen times and not acknowledge us. At one point the host ask me if a man who stood by the bathroom door was seated yet. Really Terrible service and a major disappointment considering my husband and I live 5 minutes down the street from Stonewood. We will never be back after how rude and not acknowledged we feel. Please note the host sat people at tables who just walked in, older men who seemed to know the host as a friend. Total discrimination!",2017-01-14 00:19:13,0
14925,aHXN1TrZduB6MedBJLDJpA,mIyOekSeriEs7kZ9UHGF6Q,pSAoDrxX7Q5VRe-7gpDpOw,1,2,0,1,"I don't care for the physical space or the menu. Frankly, I find them both a huge disappointment; however, I have decided to remove a much harsher review for this one. Why? The head brewer deserves a chance to do his craft. I never would want to harm a person working hard and passionately at their trade. So, while I still think the space is soullessly depressing and the menu a one way ticket to yawnsville, the beers that I had were good. That is the reason to come. I'm sure the third time will be the charm.",2015-02-14 23:19:28,0
14012,EFFNyINTnmw7540z7wLjWA,2YTAPdnmIhG4MH-voxXx9g,pSAoDrxX7Q5VRe-7gpDpOw,1,0,1,0,"Decided to go to an early dinner here and walked into a mad house. We assumed we just seat ourselves so we wandered around to find no tables. I immediately got frustrated as we sat along the back wall on two stools facing the wall. I felt like I was in time out or something while everyone behind us was having fun. 

    A server came over handed us two glasses and a bottle of water and asked ""do you plan to sit here?"" I replied unless there is a table open. He turned right around and pointed at one of their tables which had four people sitting there already but had two open seats and said, ""you got two right here."" I said umm aren't those people using it. He said ""no bud we have common area seating."" I laughed as I thought he was kidding but he wasn't. No offense but I don't need to share my table with someone I never met before. This was just as bad as the bench seating people put in their restaurants and you practically hear every word the people next to you say as they do yours.

I told the server we are good here, ordered our food and got out. Food was decent but after I laughed at the fact our server told us to sit with strangers I think he got offended and kind of ignored us, so service was flat out poor. I really felt like I was in timeout then, HA! Never again. I don't understand the concept nor do I want to. Think to yourself, if there are two different groups sitting at one table and one group leaves, do they clean that part of the table off or just remove the plates and not disinfect it? You then have others coming and sitting at a dirty table. And if they do clean it makes it pretty inconvenient for people who are still siting there.",2017-03-07 15:33:25,0
